Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,299.54901123046875,299.54901123046875,299.54901123046875,299.54901123046875,0.0,167.41673278808594
2000-01-04,308.7439880371094,307.6830139160156,308.7439880371094,310.4410095214844,9708.0,173.50425720214844
2000-01-05,328.5840148925781,305.4549865722656,305.4549865722656,324.7650146484375,811537.0,181.50990295410156
2000-01-06,325.2950134277344,319.77801513671875,320.8389892578125,323.0669860839844,23084.0,180.56088256835938
2000-01-07,326.3559875488281,322.0060119628906,326.3559875488281,323.5979919433594,83690.0,180.85765075683594
2000-01-10,324.7650146484375,320.8389892578125,322.0060119628906,323.0669860839844,44517.0,180.56088256835938
2000-01-11,327.4169921875,324.12799072265625,327.4169921875,325.82598876953125,560874.0,182.10289001464844
2000-01-12,324.12799072265625,323.0669860839844,323.0669860839844,325.2950134277344,424139.0,181.80612182617188
2000-01-13,326.3559875488281,319.77801513671875,324.7650146484375,323.5979919433594,388667.0,180.85765075683594
2000-01-14,325.2950134277344,323.0669860839844,325.2950134277344,321.3699951171875,19300.0,179.6124725341797
2000-01-17,325.2950134277344,314.260986328125,325.2950134277344,319.24798583984375,101413.0,178.42649841308594
2000-01-18,316.489013671875,306.62200927734375,316.489013671875,303.8630065917969,38945.0,169.82785034179688
2000-01-19,315.4280090332031,301.1050109863281,306.62200927734375,313.7300109863281,42668.0,175.3424835205078
2000-01-20,325.2950134277344,314.260986328125,318.7170104980469,315.9590148925781,1174209.0,176.58824157714844
2000-01-21,316.489013671875,300.04400634765625,316.489013671875,301.635009765625,43259.0,168.58261108398438
2000-01-24,304.3940124511719,297.8160095214844,304.3940124511719,301.635009765625,3540.0,168.58261108398438
2000-01-25,298.87701416015625,296.64898681640625,298.87701416015625,300.5740051269531,24502.0,167.98963928222656
2000-01-26,296.64898681640625,296.64898681640625,296.64898681640625,300.5740051269531,10368.0,167.98963928222656
2000-01-27,297.8160095214844,296.64898681640625,297.8160095214844,300.5740051269531,10368.0,167.98963928222656
2000-01-28,302.1659851074219,296.64898681640625,296.64898681640625,299.4070129394531,958880.0,167.3374481201172
2000-01-31,296.64898681640625,286.7820129394531,294.5270080566406,288.47900390625,478708.0,161.2297821044922
2000-02-01,286.7820129394531,285.72100830078125,285.72100830078125,287.31201171875,51839.0,160.5775909423828
2000-02-02,277.97601318359375,277.97601318359375,277.97601318359375,277.44500732421875,243.0,155.06292724609375
2000-02-03,279.14300537109375,275.85400390625,275.85400390625,277.44500732421875,12526.0,155.06292724609375
2000-02-04,277.44500732421875,275.6409912109375,275.85400390625,277.44500732421875,44633.0,155.06292724609375
2000-02-07,275.85400390625,275.2170104980469,275.85400390625,276.3840026855469,293921.0,154.46995544433594
2000-02-08,276.3840026855469,269.2760009765625,276.3840026855469,270.3370056152344,108877.0,151.0902862548828
2000-02-09,270.3370056152344,265.8800048828125,267.0480041503906,268.6390075683594,87062.0,150.1412811279297
2000-02-10,264.28900146484375,258.2409973144531,263.7590026855469,255.48300170898438,108238.0,142.7884521484375
2000-02-11,256.01300048828125,250.49600219726562,252.7239990234375,248.90499877929688,114912.0,139.1120147705078
2000-02-14,251.66299438476562,245.0850067138672,250.49600219726562,248.90499877929688,3909.0,139.1120147705078
2000-02-15,243.91799926757812,239.5679931640625,243.91799926757812,241.79600524902344,34403.0,135.13882446289062
